,text,label,span
325cf61d-962f-4b7f-a6aa-4d5d5218ed06,Hierzulande verleiht nur noch der deutsche Anbieter Tier seine E-Scooter.,corona,"[52, 56]"
1308188a-3d88-4ae7-b5e4-b2969fb505e4,Tier will allen Menschen mit systemrelevanten Berufen die Nutzung ihre Roller umsonst anbieten.,corona,"[0, 4]"
35623bff-ddb5-4244-92b0-8adfbaa38844,Tier ist einen Schritt weiter.,corona,"[0, 4]"
8cec5e09-5402-4599-82c2-f6fbacf752a6,"Experten befürchten, dass der vermutlich von einem Tier übergesprungene Erreger anders als anfangs angenommen auch von Mensch zu Mensch übertragen werden kann.",corona,"[51, 55]"
09040671-5bc6-4b32-b6e5-bf1b2f644b27,In dieser Lesart hat sich das Tier auch als beliebtes Fabelwesen in der Zoologie der menschlichen Ausflüchte etabliert.,corona,"[30, 34]"
bc1cc75d-fb97-4849-bc7b-56fe777a072b,"Als Hauptgrund für Pandemien durch neue Viren gelten zu enge Kontakte zwischen Wildtieren und Menschen, die Folge der Zerstörung und Verkleinerung des Lebensraumes von Tieren sind.",corona,"[168, 172]"
a0f9b20e-6faf-4acb-aeed-67dd81b4e389,Dort leben 700 Tiere aus fünf Kontinenten auf den Ländereien eines früheren Bauernhofs.,corona,"[15, 19]"
318b9bd2-27be-48bd-b919-5341e494228f,In Wildeshausen werden etwa 35.000 Tiere täglich im Jahresschnitt geschlachtet.,corona,"[35, 39]"
88eb6e17-3aab-4b0f-994c-ba1bed40b2d0,„Alle Tiere sind gleich – abermanche sind gleicher als die anderen.“,corona,"[6, 10]"
a0a0c2c1-84cb-40e9-bde7-864d0df6311e,"Untersuchungen in Schweinebetrieben verschiedener chinesischer Provinzen hatten ergeben, dass diese Variante seit 2016 unter den Tieren vorherrscht.",corona,"[129, 133]"
54643047-013e-4c4b-8d52-7b3b053f052d,Der deutsche Anbieter Tier verleiht seine E-Scooter zwar noch.,corona,"[22, 26]"
62b6defa-0cfd-485d-b03f-5c48561ff567,"Auf dem Markt in Wuhan werden allerlei Tiere angeboten, darunter auch Fledermäuse oder Schlangen.",corona,"[39, 43]"
baa1f2f4-8c53-4e56-8ae7-e5eec13e7af2,"Daher vermuten chinesische Forscher diese Tiere als Zwischenwirte, was aber internationale Fachleute als unwahrscheinlich abtun.",corona,"[42, 46]"
3cb1551f-4014-4f19-9e48-5eb8739d05a5,Tausende Tiere wurden gekeult und Märkte mit lebendem Geflügel geschlossen.,corona,"[9, 13]"
214029f6-8c21-4d42-9cd6-15088b336d41,"Auch im vergangenen Dezember, als auf einem Markt im chinesischen Wuhan ein neuartiges Virus von einem Tier auf den Menschen übersprang und wenig später erste Patienten mit einer mysteriösen neuen Lungenerkrankung behandelt wurden.",corona,"[103, 107]"
a8a49323-c149-492e-976d-6a62133b3354,Beide Erreger werden auf den Menschen durch Kontakt mit infizierten Personen oder Tieren übertragen.,corona,"[82, 86]"
a44ec0a5-19bf-40fa-9b49-c52ac22b8dee,"Den beweist schon mal die Münchener Polizei, die auf eine Kinderfrage hin nachAusgangsbeschränkungen für Osterhasendie Schlauheit dieser Tiere lobte.",corona,"[137, 141]"
1beaca72-92ee-4993-b1db-8f705a93e7c4,"Schlachtwirtschaft und Schlachtviehvermarkter müssten sicherstellen, dass die schlachtreifen Tiere verteilt werden, sagte Krüsken weiter.",corona,"[93, 97]"
df752e5b-2e24-44ef-8466-feaa450ff7f9,Im schlimmsten Fall müssten die Landwirte sonst gesunde Tiere töten.,corona,"[56, 60]"
9102c027-7c63-42b6-a09b-593f200aa2a2,Bisher ist die Krankheit nur unter Tieren und von Tier zu Mensch übertragbar.,corona,"[35, 39]"
9d1a4fcb-2cce-445e-9b06-539b1eac518a,Bisher ist die Krankheit nur unter Tieren und von Tier zu Mensch übertragbar.,corona,"[35, 39]"
63d81f00-d4db-4381-af19-5667d7e7379a,"Wissenschaftler halten es allerdings für viel wahrscheinlicher, dass Sars-CoV-2 von Tieren auf Menschen übergesprungen ist.",corona,"[84, 88]"
1d4c48bc-3723-459c-a26d-a405a1c8346e,In China ist der Handel mit wilden Tieren deswegen seit März verboten.,corona,"[35, 39]"
9a7f0d96-72b9-4e6d-bfe9-f20a5727d66f,Bei Tönnies in Rheda-Wiedenbrück werden sonst in der Woche 140.000 Tiere geschlachtet.,corona,"[67, 71]"
a97e5674-57cd-422d-8a26-f8f1dc902979,"Der Fachbegriff für Krankheiten, die zwischen Tier und Mensch übertragen werden, heißt Zoonose – und die Gefahr von Zoonosen steigt.",corona,"[46, 50]"
fb2bba69-e89d-47d6-b667-c76abe182113,"Ein großes Risiko geht von Wildtiermärkten aus, wo Menschen und unterschiedliche Tierarten auf engstem Raum zusammenkommen und die Tiere zusammengepfercht und unter hygienisch miserablen Zuständen verwahrt werden.",corona,"[81, 85]"
c2b48471-0a78-4c22-bcb4-d0f38490ac2c,Weniger Biodiversität heißt mehr Tiere der gleichen Art im selben Lebensraum.,corona,"[33, 37]"
4f03754d-83d3-4d1a-ae32-0562b72deee7,Erreger können von ihrem angestammten Wirt auf andere Tiere oder gleich auf den Menschen überspringen.,corona,"[54, 58]"
fffbf9fa-49c7-4be6-b3bd-c40cefd3c6d9,"Unklar ist jedoch, über welches Tier es auf den Menschen übertragen wurde.",corona,"[32, 36]"
22278673-8077-4392-a3af-9d6495fdb60c,"Berlin Bevor Lothar Wieler an die Spitze des Robert-Koch-Instituts (RKI) gerückt ist, forschte er zu Krankheitserregern, die zwischen Tieren und Menschen übertragen werden.",corona,"[134, 138]"
0ce157c5-e384-4d99-899f-01d40f4b07ff,"„Es ist höchst wahrscheinlich, dass es auf natürliche Weise aufgetreten und die Infektionen von Menschen durch natürliche Interaktion zwischen Mensch und Tier erfolgt ist“, zitierte der Sender einen Diplomaten.",corona,"[154, 158]"
f7285394-db5a-4c87-a687-9f1633d1867b,"Van Kerkhoves Wissen über neu auftretende Viren, die Übertragung von Tieren auf den Menschen, die schnellen Ausbreitungswege ist enorm.",corona,"[69, 73]"
a1a02cfd-7827-44a5-a8fa-0efd37621ad3,"Gemeint ist damit, dass in den Tieren eine relativ hohe Konzentration von Antikörpern erzeugt wurde, die das Sars-CoV-2-Virus unschädlich machen.",corona,"[31, 35]"
670349bf-5e4b-4c82-99bb-14d8b4950ebb,Normalerweise wird auf Deutschlands größtem Schlachthof jedes siebte Schwein geschlachtet – das sind rund 140.000 Tiere in der Woche.,corona,"[114, 118]"
22646520-37e7-43aa-b77c-1e1635dd221a,Nun stauen sich die schlachtreifen Tiere bei vielen der rund 21.000 Mäster in ganz Deutschland.,corona,"[35, 39]"
15a5e2dc-ab91-4929-808a-609e9bad730f,Das kostet Geld – einen Euro am Tag pro Tier.,corona,"[40, 44]"
3a30e936-e696-4e93-bf66-b5f57c327eca,Dabei verdient er im Schnitt gerade mal 20 Euro pro Tier.,corona,"[52, 56]"
4e42bc8f-625e-4f93-af1c-bd187b67c600,"Noch sei die Vogelgrippe jedoch eine Krankheit des Tieres, betonte Stolz.",corona,"[51, 55]"
a25c39ce-f5a5-4e42-8834-a2be06b5aec2,"Menschen seien nur selten an ihr erkrankt und zwar immer nur dann, wenn ein sehr enger Kontakt zwischen Mensch und infiziertem Tier bestand.",corona,"[127, 131]"
dd6e9832-ccb9-4029-8896-36e66f5c3083,Die Freude über die unverhoffte Nähe zu den sonst eher scheuen Tieren währte für den Neuköllner allerdings nicht lange.,corona,"[63, 67]"
ec66fbc4-13a5-42fe-a5e5-83acd24f9831,"Wie sich gutverdienende Menschen Urlaubs- und Theaterwohnungen zulegen, so bauen die schlauen Tiere meistens rechtzeitig Zweit- oder Drittbehausungen.",corona,"[94, 98]"
93d3a67f-c4a2-49eb-be27-bbf21ff4ad06,Die Ruhe des weitgehend stillgelegten öffentlichen Lebens lässt wilde Tiere in Städten aller Welt auf Erkundungstour gehen.,corona,"[70, 74]"
2edaa73f-6128-4c3c-984b-c125c78a258d,Sehen Sie sich unsere Sammlungen von wild lebenden Tieren in Berlin an:,corona,"[51, 55]"
fe606a4d-7305-4756-8492-48b0802646de,"Äußerst besorgniserregend sei, dass das Virus vom Tier auf den Menschen übertragen werden kann.",corona,"[50, 54]"
dd7d61d9-5581-41bc-8321-d1a0bdc34a76,"Die Keulung der Tiere hat bereits begonnen, doch offenbar hat die Regierung von Mette Frederiksen ohne rechtliche Grundlage gehandelt.",corona,"[16, 20]"
baded070-3cfb-48af-9f07-4e905281e746,"Zweieinhalb Millionen Tiere sind bereits getötet worden, 13 Millionen Nerze hätten in den kommenden Tagen gekeult werden sollen.",corona,"[22, 26]"
3c1f0d8e-e88f-4e54-afb9-fad64baafbe0,"So kann man das Aquarium Berlin unterstützen, in dem die Tiere – zum Beispiel die vielen fleißigen und solidarischen Blattschneideameisen – weiterversorgt werden müssen.",corona,"[57, 61]"
5f8ae2ea-5d7a-48b9-8eaf-f60e6c9898a4,"Sein Gebiet befasst sich mit Erregern, die von Tieren auf den Menschen überspringen können – so wie es wohl auch das Coronavirus Sars-Cov-2 getan hat.",corona,"[47, 51]"
9a77b5e3-f80d-4cd5-8952-36383b343465,"Am Dienstag hatte die Medizinische Universität in Danzig mitgeteilt, dass bei acht Tieren eines Zuchtbetriebs in der Wojwodschaft Pommern im Westen des Landes eine Infektion mit Sars-CoV-2 festgestellt worden sei.",corona,"[83, 87]"
d9fb7934-663c-4545-b32c-fd77d9261c45,Finnland will den Einsatz der Tiere ausbauen.,corona,"[30, 34]"
cb4ced32-b1ad-4b87-a316-c027cc217324,"Um mögliche Infektionen mit dem Coronavirus unter den Tieren zu vermeiden, hat der Frankfurter Zoo vorsorglich Sicherheitsvorkehrungen für seine rund 30 Menschenaffen getroffen.",corona,"[54, 58]"
b77892b9-5042-4cbd-84f7-460d13a7d439,"Auch wenn bislang kein Fall bekannt sei, könnten diese Tiere «vermutlich auch an Covid-19 erkranken», sagte Kuratorin Sabrina Linn.",corona,"[55, 59]"
7eb94059-9253-49f2-aa59-0d7fb95abe65,Gefährdet seien auch Katzen und maderartige Tiere.,corona,"[44, 48]"
fafa1cc5-611c-4181-98b4-86963607df3e,Landesweit mussten die Tiere gekeult werden.,corona,"[23, 27]"
85de5d31-2bed-401f-922d-cb5b1a6fc0a4,"Von 91 getesteten Tieren auf einer Farm im Nordwesten des Landes seien acht infiziert gewesen, teilten Wissenschaftler der Medizinischen Universität Danzig heute mit.",corona,"[18, 22]"
b20594a9-9189-4561-98e2-a4ef7b98bfd3,Möglicherweise sei das Virus vom Menschen auf die Tiere übertragen worden.,corona,"[50, 54]"
f2db297e-cc4f-47ab-8300-f02739da0478,Nun dürfte die vor Laborexperimenten mit Tieren anzuhörende Kommission wieder von Wissenschaftlern dominiert werden.,corona,"[41, 45]"
1b28d76e-edcb-4048-b760-3d477bccaf88,"Steht ein Tier auf der Straße, sollten Autofahrer bremsen, hupen und das blendende Fern- auf Abblendlicht umschalten.",corona,"[10, 14]"
7d10a15f-60bf-4e6e-94d7-b030ca015d09,"Hat sich ein Aufprall mit einem Tier dennoch nicht vermeiden lassen, ist zunächst die Unfallstelle zu sichern.",corona,"[32, 36]"
d8e17d80-5df5-42b5-bbd5-017b8a49f280,"Bereits in Dänemark und Frankreich war es zu massenhaften Keulungen der Tiere gekommen, die eine mutierte Variante des Coronavirus in sich tragen können.",corona,"[72, 76]"
afa11c86-ef3a-481d-9550-8fc92c6368ad,"Auch Produkte, die aus den Fellen der Tiere hergestellt wurden, müssen demnach entsorgt werden.",corona,"[38, 42]"
46347e77-7611-43dd-abe9-54f8d0abeadf,Frankreichs Regierung hob die Bedeutung von Abstandsregeln in der Nerzzucht hervor – sowohl zum Schutz der Tiere vor einer Ansteckung durch das Personal als auch umgekehrt.,corona,"[107, 111]"
d58b2c15-a0d8-4dea-954f-5213b8a40746,Die dänische Regierung ordnete deshalb eine Keulung aller Tiere im Land an.,corona,"[58, 62]"
f5d89a9a-8ab2-4c8d-a038-958a796dc28d,"Das ist wichtig, denn Sars-CoV-2 kann sich problemlos in Tieren vermehren und von dort wieder auf Menschen springen, weshalb wir Sars-CoV-2 wohl nie wieder loswerden.",corona,"[57, 61]"
d08894d2-623a-4dd0-9749-e3e49bff41d7,Über Tiere oder Körperflüssigkeiten übertragene Erreger (das sind die Fachgebiete der Virologen Schmidt-Chanasit und Streeck) sind da eigentlich überhaupt nicht vergleichbar.,corona,"[5, 9]"
0de43ec9-93c4-4061-ab31-b7c89ade0091,"So bildeten Mäuse nach einer Infektion mit einem Coronavirus, das bei den Tieren heftige Symptome verursacht, Abwehrkräfte, die sie ihr Leben lang vor einer erneuten Infektion schützten.",corona,"[74, 78]"
0348aa5f-0ac6-4ccf-aa6d-e3a99ad99dc4,"Und wir haben auch nichtklinische Studien auferlegt, die diese Impfstoffe am Tier untersuchen, mit erhöhter Wirkstoffmenge.",corona,"[77, 81]"
94eeea0d-434e-40a8-ad51-35d1c3539eed,Wir haben deshalb Untersuchungen an Tieren veranlasst.,corona,"[36, 40]"
2e7a43fe-fc54-4190-a7b3-859c48c51d7f,Die Pelzzucht ist dort ein mächtiger Wirtschaftsfaktor und es gab wohl keine rechtliche Grundlage für die Keulungen der Tiere.,corona,"[120, 124]"
5160c3ae-683a-4c8c-ae81-df62caec1dff,In den Niederlanden hatten sich im Frühjahr schon Menschen bei den Tieren angesteckt.,corona,"[67, 71]"
1b19e35b-61da-4b5d-980f-3148ad8f0bd1,"Wie viele der Fälle auf Kontakte mit den Tieren zurückgehen, können die Forscher nicht sagen.",corona,"[41, 45]"
906ef1e4-fd9d-4b9f-81d0-1c44f4906a0a,"Es ist nicht das erste Mal, dass das Coronavirus in Tieren nachgewiesen wurde.",corona,"[52, 56]"
c3d29b0c-a277-4b70-b854-1b42bf3d1bff,"Unter Nerzen konnte es sich leicht verbreiten, weil die Tiere auf den Farmen auf engem Raum zusammenleben.",corona,"[56, 60]"
e889d340-4b50-40d0-a9db-fa6841a25b87,"Diese Mutationen sind im Übrigen nicht auf von Tieren bewirtete Virenstämme beschränkt, sondern geschehen ständig und auch im Menschen.",corona,"[47, 51]"
c36229a2-93eb-486d-9b7f-03682498bfb5,Denn die Tiere können den Viren dauerhaft eine Zuflucht ermöglichen.,corona,"[9, 13]"
7970ac68-5803-4f1e-b5fe-e697b834d41e,"In der vergangenen Woche räumte Landwirtschaftsminister Mogens Jensen ein, dass die Keulung aller Nerze im Land – einschließlich der gesunden Tiere – ohne rechtliche Grundlage verfügt wurde.",corona,"[142, 146]"
3b971dea-b338-47fc-a57d-ffdd01451613,"Inzwischen wurden den Behörden zufolge alle 10,2 Millionen Tiere im Norden Jütlands gekeult, und auch die Tötung der Nerze in anderen Teilen des Landes geht weiter.",corona,"[59, 63]"
1fd91aee-41e3-42d1-9113-2fb4dfac891b,"Zum anderen sorgt der Kontakt zum Tier dafür, dass Oxytocin produziert wird.",corona,"[34, 38]"
85d1824c-97ed-437d-aaef-d44b79f4f2ce,"Mit Katzen oder Kaninchen kuscheln oder in sogenannten „tiergestützten Therapien“ Schafe, Ziege oder andere Tiere streicheln soll gar Depressionen vorbeugen.",corona,"[108, 112]"
95f30286-8937-48db-a252-a5473f556ab1,"Doch was tun, wenn kein Kontakt zu Tieren da ist, oder die Zeit fehlt, sich um ein eigenes Haustier zu kümmern?",corona,"[35, 39]"
ebdd05f8-caec-4670-bb9a-ece076d98d31,"Nicht nur Menschen, auch Tiere leiden in der Corona-Pandemie unter Einsamkeit.",corona,"[25, 29]"
d092c2e4-43ff-4b15-913b-ff9fa25c8d1e,"Wer ein Tier adoptieren will, kann sich derzeit auf der Internetseite des Tierheims eine Kurzbeschreibung aller vermittelbaren Tiere anschauen.",corona,"[8, 12]"
da3a49c7-93b3-490e-9a47-82fdb5fa405d,"Wer ein Tier adoptieren will, kann sich derzeit auf der Internetseite des Tierheims eine Kurzbeschreibung aller vermittelbaren Tiere anschauen.",corona,"[8, 12]"
0b64a9c7-aa0c-4fef-8770-a7d7cbdfbd2e,"Das Tierheim prüft dann im telefonischen Gespräch, welches Tier zu welchem Besitzer passen könnte.",corona,"[4, 8]"
a600e19e-6dfd-48bd-beb9-c792f99c8641,"Rost weiß, dass es auf Dauer nichts bringt, wenn die Lebensumstände des neuen Tierhalters nicht zu den Bedürfnissen des Tieres passen.",corona,"[78, 82]"
cbf5dd3f-31cc-49f5-9776-917eeda45727,"„So wie wir Menschen verschieden sind, sind es auch die Tiere“, sagt sie.",corona,"[56, 60]"
fdf10b58-6269-4e48-a7d8-4632034a7fd8,Dabei fanden etwas weniger Tiere ein neues Zuhause: rund neun Prozent weniger Hunde und elf Prozent weniger Katzen.,corona,"[27, 31]"
5202cd71-f580-498f-b642-3973929ee94a,"„Es freut uns, dass Menschen sich auch oder gerade wegen der Krisenzeiten für ein Tier entscheiden“, sagt Rost.",corona,"[82, 86]"
1c56895b-bcb6-4898-b864-67e9e2bafe6e,Rund 1300 Tiere leben im Tierheim in Falkenberg.,corona,"[10, 14]"
4b6069cb-cb29-4780-992a-8947f947ad94,"„Es gibt aber auch eine Menge Tiere, die man hier eher nicht vermutet“, berichtet Rost.",corona,"[30, 34]"
afa4304b-4f25-4a12-8aa3-684caea1a5a7,"Wollen Menschen, die sich in der Corona-Zeit einsam fühlen, nun plötzlich ein Tier, rät die Tierschützerin davon ab.",corona,"[78, 82]"
6e24358d-1b62-411b-a74d-9f9c0495ce4e,"„Ein Tier ist nicht dazu da, eine Lücke zu füllen“, sagt sie.",corona,"[5, 9]"
c2c22e62-68a4-4648-8a15-bf5fa70b7291,Die sind Rost zufolge sehr soziale Tiere.,corona,"[35, 39]"
1829042c-ce30-4471-94fc-18176fe8ff77,"Um Tieren nah zu kommen, gibt es im Tierheim für Kinder und Erwachsene viele Möglichkeiten – zumindest unter normaleren Corona-Bedingungen.",corona,"[3, 7]"
27f92399-605e-4ebd-9fb3-e8faa34cabd5,"Während der vom Tierheim moderierten Sitzungen tauschen sie sich über Tiere aus, stellen Fragen oder basteln unter Anleitung Katzenspielzeug.",corona,"[16, 20]"
938ab37d-f3ee-4e5a-869e-014a0e1d14bb,Also ist der Vergleich eher Äpfel und Seegurken (Tiere) als nur Birnen.,corona,"[49, 53]"
0890e406-027f-4926-b382-197b3bcc0662,"Die werden aber bereits benutzt und sind bereits voll – auch spezielle pharmazeutische Substanzen, Impfstoffe für Tiere und Produkte für klinische Studien müssen bei den extremen Minusgraden gelagert werden.",corona,"[114, 118]"
ef3729fc-da60-4bcf-8284-3c1516099cf3,Nun werden alle 17 Millionen Tiere im Land getötet.,corona,"[29, 33]"
2f9d23eb-c7c3-4182-8361-54eb151b24ff,"Bei den Tieren wurde eine mutierte Form des Coronavirus festgestellt, welche zurück auf Menschen übertragen werden kann.",corona,"[8, 12]"
ad2c4953-551d-4dd8-8a14-bf5be3cb9c6c,"Die werden aber benutzt und sind bereits voll – auch spezielle pharmazeutische Substanzen, Impfstoffe für Tiere und Produkte für klinische Studien müssen bei den extremen Minusgraden gelagert werden.",corona,"[106, 110]"
d01795c5-46cd-4711-be90-ded94904634c,"Die Regierung hatte am 3. November angekündigt, alle Nerze im Land töten zu wollen, weil das Coronavirus bei den Tieren mutiert sei und sich auf den Menschen übertragen habe.",corona,"[113, 117]"
12d2ae81-b4c9-4fe7-94f0-ac10aea0e562,"Es handelt sich um mehrere Millionen Tiere, deren Felle unter anderem für Pelzmäntel verwendet werden.",corona,"[37, 41]"
7bb78fcb-c562-428d-8ae6-8bf5ecb45051,"Für Tiere ohne bisherigen Corona-Fall in ihren Farmen oder im Umkreis außerhalb von 7,8 Kilometern um solche Farmen gab es jedoch bislang keine Gesetzesgrundlage.",corona,"[4, 8]"
69bda275-cafa-4f36-ad11-aa3558331e70,Unzählige Tiere wurden verletzt oder fielen gar dem Feuer zum Opfer.,corona,"[10, 14]"
b47ba420-5b17-4b0e-b10f-18ee6120f3aa,Je nach Marktlage waren es nach Angaben von Tönnies zwischen 20.000 und 25.000 Tiere.,corona,"[79, 83]"
b01003e5-da7e-49fe-973e-b139f3fb8521,Nach Angaben des Konzerns werden in Rheda-Wiedenbrück nun wieder täglich 20.000 bis 25.000 Tiere geschlachtet – so viele wie vor der zeitweiligen Schließung.,corona,"[91, 95]"
f9e06052-177d-4805-9dcd-298688ff51bf,"Schornsteinfeger und schwarze Tiere am Freitag, dem 13.",corona,"[30, 34]"
135280d3-4f6d-4c19-b572-9c07d9b7ea78,"Der Mensch ist Schuld, und die Tiere müssen es austragen.",corona,"[31, 35]"
d47a91bb-0cff-4c3f-9870-ff6bd0f15563,Die Menschen hätten Hunger und jagten daher die Tiere.,corona,"[48, 52]"
5b83c982-b4c8-4b5f-ab24-a0a9c726229e,"Dänemark lässt etwa 15 Millionen Nerze schlachten, weil unter den Tieren eine Coronavirus-Mutation aufgetreten ist, die auch auf den Menschen übertragbar ist.",corona,"[66, 70]"
2ffbd82a-fd7c-4395-af44-f6d77e3133ed,Seit dem Sommer haben dänische Züchter mehrfach infizierte Tiere in Nerzfarmen gemeldet.,corona,"[59, 63]"
b6a6dd28-6ebb-4b7b-9af6-32d8fd4af2ac,"einen weiteren Grund liefern wird, die Natur zu zerstören, um uns vor vermeintlich gefährlichen Tieren zu schützen.",corona,"[96, 100]"
86131ba0-8cd3-44e2-be88-345a6af04709,"Man hört auch von Tieren, die nicht wissen, ob sie sich schon auf den Winterschlaf vorbereiten sollten oder sich lediglich um die tägliche Mahlzeit zu kümmern haben.",corona,"[18, 22]"
d8fb853b-7cf5-4803-a2d5-7c341312a9f2,"Millionen Tiere werden geschlachtet, Einwohner sollen die betroffene Region nicht verlassen.",corona,"[10, 14]"
88496872-0bba-42c3-b615-899e5b81dc58,Ein Projekt der University of Queensland habe die Erprobung mit Tieren erreicht.,corona,"[64, 68]"
58f6d514-a34b-4069-a281-68095694956b,"Durch neue Technologien und finanzielle Unterstützung soll es aber im aktuellen Fall bereits binnen weniger Monate möglich sein, Impfstoffprototypen so weit zu entwickeln, dass sie an Tieren und Menschen getestet werden können.",corona,"[184, 188]"
dd5d2dde-3416-48a8-ad5e-21451afe889f,"„Das wird uns helfen, mehr über die Übertragungsdynamik zwischen Nerzen sowie anderen Tieren und Menschen zu erfahren“, erklärt die US-Gesundheitsbehörde CDC.",corona,"[86, 90]"
f2765fb2-e363-46ee-9ec2-e4a5059622fd,"Derzeit gebe es keine Hinweise darauf, dass Tiere eine entscheidende Rolle bei der Übertragung des Virus auf den Mensch spielen würden.(rtr)",corona,"[44, 48]"
fbfd03ce-8a8c-4d62-87f3-4b046f85ef00,"Keine Hinweise gibt es allerdings bislang darauf, dass diese Tiere das Virus auch weiterverbreiten.",corona,"[61, 65]"
52dea8e1-f9ac-4ab9-9ac1-8622e4f03b92,"„Daher sollten infizierte Personen gerade beim Kontakt zu ihren Haustieren besonders auf Hygiene achten, engen Kontakt möglichst vermeiden, die Tiere nicht anhusten oder anniesen und sich von den Tieren nicht durchs Gesicht lecken lassen“, heißt es beim FLI.",corona,"[144, 148]"
0d01f2b7-e34a-4ea4-9b33-a316fbb193af,"„Daher sollten infizierte Personen gerade beim Kontakt zu ihren Haustieren besonders auf Hygiene achten, engen Kontakt möglichst vermeiden, die Tiere nicht anhusten oder anniesen und sich von den Tieren nicht durchs Gesicht lecken lassen“, heißt es beim FLI.",corona,"[144, 148]"
b1ba1e07-99a3-4241-bfd6-5c861450b0fa,"Bei Tierarzt Michael Binder, der Praxen in Bad Tölz und in Bichl betreibt, sind bisher kaum Nachfragen zum neuartigen Coronavirus bei Tieren aufgeschlagen.",corona,"[4, 8]"
abb71846-4818-4889-b202-c2deebdf8e76,"„Es ist wissenschaftlich längst belegt, dass es auf diesen Farmen, wo viele Tiere auf kleinem Raum zusammenleben, immer wieder zu Mutationen von solchen Erregern kommt“, ergänzte Peta-Aktivistin Fuoß.",corona,"[76, 80]"
b8613160-d64e-40f6-8f53-1b9a6158c552,Auf mehr als der Hälfte aller rund 100 Betriebe gab es bisher infizierte Tiere.,corona,"[73, 77]"
cee2b4df-e04b-4d87-95e0-f5b5f7126e05,"„Ein Mensch infiziert einen Nerz, der wiederum sehr viele andere Nerze infiziert – marderartige Tiere sind sehr empfänglich für das Virus.",corona,"[96, 100]"
3c746574-8e5b-4ad6-9e93-f39bd08b2f6b,"Auch in den Niederlanden wurden in den letzten Monaten riesige Nerzbestände vergast: insgesamt etwa 2,4 Millionen Tiere.",corona,"[114, 118]"
85ca2583-063f-4d93-ad90-35837d9d6a8d,Sollen denn dann auch diese oder gleich alle Tiere ausgerottet werden?,corona,"[45, 49]"
f4439e97-a1ca-4aeb-a6bf-c7c952ffa40a,"Die Züchter sollten mit Blick auf die Volksgesundheit damit weitermachen, die Tiere zu töten.",corona,"[78, 82]"
c6e2193c-50f8-438a-ba8b-027ac34c2924,"Den Pelztierzüchtern wurde eine Bonuszahlung in Aussicht gestellt, wenn sie ihre Tiere innerhalb weniger Tage keulten.",corona,"[81, 85]"
9ca5ee54-33ba-43cf-9bae-4ceab6f287af,"Später dann verharrt man vor den Schaukästen mit den präparierten Körpern von Tieren, deren Artgenossen seit 1920 aus der Stadt verschwunden sind, bald verschwinden werden oder neu sich hier angesiedelt haben.",corona,"[78, 82]"
